Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,76.260002,76.269997,73.510002,74.110001,49.857533,30510700
2007-01-04,73.849998,73.900002,72.209999,72.720001,48.922413,31046600
2007-01-05,72.449997,73.379997,72.220001,73.239998,49.272251,24671500
2007-01-08,73.879997,74.250000,71.849998,72.650002,48.875313,25981900
2007-01-09,71.849998,72.839996,71.440002,72.089996,48.498577,27039900
2007-01-10,71.809998,73.110001,70.639999,70.989998,47.758549,30572000
2007-01-11,70.989998,72.849998,70.769997,70.980003,47.751831,29161700
2007-01-12,71.209999,72.709999,71.199997,72.660004,48.882046,24438700
2007-01-16,72.500000,72.650002,71.250000,71.629997,48.189133,25444400
2007-01-17,71.489998,72.620003,71.410004,72.459999,48.747505,31292200
2007-01-18,72.669998,73.129997,71.190002,71.959999,48.411133,23581900
2007-01-19,72.500000,73.629997,72.199997,73.529999,49.467339,23912600
2007-01-22,73.650002,73.750000,72.500000,72.900002,49.043522,21929300
2007-01-23,73.550003,74.910004,73.470001,74.489998,50.113178,29016600
2007-01-24,74.500000,74.989998,73.750000,74.900002,50.389027,19785400
2007-01-25,74.620003,74.940002,73.360001,73.519997,49.460613,22630100
2007-01-26,73.889999,74.489998,73.449997,73.610001,49.521179,20506200
2007-01-29,73.650002,74.089996,72.800003,73.199997,49.245331,17370600
2007-01-30,73.449997,74.589996,73.330002,74.389999,50.045914,21590500
2007-01-31,74.389999,74.720001,73.480003,74.099998,49.850815,24249200
2007-02-01,74.580002,75.279999,73.809998,75.080002,50.510124,25168000
2007-02-02,75.000000,75.790001,74.449997,75.540001,50.819584,24299300
2007-02-05,75.650002,75.879997,75.059998,75.669998,50.907040,18168800
2007-02-06,75.860001,75.970001,75.040001,75.459999,50.765755,16222300
2007-02-07,75.400002,75.879997,74.529999,74.790001,50.529301,18134700
2007-02-08,74.279999,75.629997,74.239998,75.459999,50.981960,18742000
2007-02-09,75.459999,75.730003,74.910004,75.220001,50.819790,17734200
2007-02-12,74.930000,75.070000,74.330002,74.599998,50.400928,16564600
2007-02-13,74.800003,75.500000,74.589996,75.449997,50.975193,15839600
2007-02-14,75.900002,76.000000,74.989998,75.599998,51.076530,17648800
2007-02-15,75.190002,75.489998,74.720001,75.339996,50.900867,17871900
2007-02-16,75.260002,75.550003,75.010002,75.290001,50.867092,18329200
2007-02-20,74.900002,75.050003,74.290001,74.870003,50.583336,15840500
2007-02-21,74.720001,75.269997,74.250000,74.779999,50.522530,17886500
2007-02-22,74.620003,75.209999,74.199997,75.080002,50.725231,17165300
2007-02-23,75.290001,75.550003,75.040001,75.220001,50.819790,17687900
2007-02-26,75.519997,76.099998,75.260002,75.400002,50.941399,17803600
2007-02-27,74.889999,75.230003,71.379997,71.830002,48.529453,34588800
2007-02-28,72.230003,73.599998,71.180000,71.680000,48.428123,55723000
2007-03-01,70.900002,72.080002,70.050003,70.989998,47.961941,39472200
2007-03-02,70.949997,71.250000,69.309998,70.010002,47.299847,27454600
2007-03-05,69.349998,70.839996,69.019997,69.980003,47.279583,33039300
2007-03-06,70.699997,71.019997,70.199997,71.000000,47.968719,26626400
2007-03-07,71.000000,72.860001,70.559998,71.639999,48.401096,31564400
